Call Id,Agent,Date,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,AvgCallDuration(s),MonthName,Time
ID4391,Dan,19-Mar-21,Contract related,Y,Y,98,,3,86,3,
ID4401,Stewart,19-Mar-21,Contract related,Y,Y,12,,3,76,3,
ID4410,Joe,19-Mar-21,Contract related,Y,Y,115,,3,296,3,
ID4460,Greg,20-Mar-21,Contract related,Y,Y,10,,3,373,3,
ID4470,Greg,20-Mar-21,Contract related,Y,Y,73,,3,102,3,
ID4512,Becky,21-Mar-21,Contract related,Y,Y,111,,3,325,3,
ID4633,Dan,23-Mar-21,Contract related,Y,Y,30,,3,180,3,
ID4638,Joe,23-Mar-21,Contract related,Y,Y,58,,3,145,3,
ID4654,Martha,24-Mar-21,Contract related,Y,Y,99,,3,153,3,
ID4668,Jim,24-Mar-21,Contract related,Y,Y,17,,3,366,3,
ID4672,Greg,24-Mar-21,Contract related,Y,Y,99,,3,87,3,
ID4676,Joe,24-Mar-21,Contract related,Y,Y,73,,3,245,3,
ID4737,Jim,25-Mar-21,Contract related,Y,Y,44,,3,328,3,
ID4792,Greg,26-Mar-21,Contract related,Y,Y,96,,3,391,3,
ID4861,Diane,28-Mar-21,Contract related,Y,Y,29,,3,183,3,
ID4880,Joe,28-Mar-21,Contract related,Y,Y,70,,3,198,3,
ID4885,Dan,28-Mar-21,Contract related,Y,Y,32,,3,47,3,
ID4906,Martha,29-Mar-21,Contract related,Y,Y,116,,3,295,3,
ID4911,Stewart,29-Mar-21,Contract related,Y,Y,83,,3,155,3,
ID4982,Jim,31-Mar-21,Contract related,Y,Y,80,,3,155,3,
ID0005,Becky,1-Jan-21,Payment related,Y,Y,95,,3,60,1,
ID0013,Joe,1-Jan-21,Payment related,Y,Y,84,,3,214,1,
ID0106,Becky,2-Jan-21,Payment related,Y,Y,65,,3,297,1,
ID0140,Joe,3-Jan-21,Payment related,Y,Y,20,,3,104,1,
ID0155,Martha,3-Jan-21,Payment related,Y,Y,119,,3,256,1,
ID0212,Joe,4-Jan-21,Payment related,Y,Y,26,,3,299,1,
ID0297,Dan,6-Jan-21,Payment related,Y,Y,110,,3,223,1,
ID0303,Stewart,6-Jan-21,Payment related,Y,Y,26,,3,188,1,
ID0311,Stewart,6-Jan-21,Payment related,Y,Y,122,,3,176,1,
ID0321,Stewart,6-Jan-21,Payment related,Y,Y,121,,3,237,1,
ID0371,Joe,7-Jan-21,Payment related,Y,Y,123,,3,144,1,
ID0378,Dan,7-Jan-21,Payment related,Y,Y,11,,3,265,1,
ID0387,Dan,7-Jan-21,Payment related,Y,Y,82,,3,133,1,
ID0459,Joe,9-Jan-21,Payment related,Y,Y,35,,3,325,1,
ID0464,Jim,9-Jan-21,Payment related,Y,Y,96,,3,273,1,
ID0483,Diane,9-Jan-21,Payment related,Y,Y,92,,3,145,1,
ID0575,Greg,10-Jan-21,Payment related,Y,Y,69,,3,47,1,
ID0591,Diane,11-Jan-21,Payment related,Y,Y,47,,3,152,1,
ID0595,Martha,11-Jan-21,Payment related,Y,Y,77,,3,337,1,
ID0608,Dan,11-Jan-21,Payment related,Y,Y,20,,3,33,1,
ID0610,Diane,11-Jan-21,Payment related,Y,Y,25,,3,53,1,
ID0618,Martha,11-Jan-21,Payment related,Y,Y,32,,3,341,1,
ID0619,Dan,11-Jan-21,Payment related,Y,Y,75,,3,250,1,
ID0665,Jim,12-Jan-21,Payment related,Y,Y,22,,3,278,1,
ID0677,Jim,12-Jan-21,Payment related,Y,Y,81,,3,330,1,
ID0687,Diane,12-Jan-21,Payment related,Y,Y,110,,3,286,1,
ID0710,Martha,12-Jan-21,Payment related,Y,Y,68,,3,277,1,
ID0734,Becky,13-Jan-21,Payment related,Y,Y,70,,3,91,1,
ID0739,Diane,13-Jan-21,Payment related,Y,Y,77,,3,124,1,
ID0778,Joe,14-Jan-21,Payment related,Y,Y,107,,3,382,1,
ID0797,Dan,14-Jan-21,Payment related,Y,Y,124,,3,393,1,
ID0838,Greg,15-Jan-21,Payment related,Y,Y,110,,3,272,1,
ID0870,Dan,16-Jan-21,Payment related,Y,Y,115,,3,36,1,
ID0875,Becky,16-Jan-21,Payment related,Y,Y,19,,3,83,1,
ID0878,Dan,16-Jan-21,Payment related,Y,Y,55,,3,307,1,
ID0965,Dan,17-Jan-21,Payment related,Y,Y,48,,3,193,1,
ID0980,Dan,18-Jan-21,Payment related,Y,Y,33,,3,88,1,
ID0983,Greg,18-Jan-21,Payment related,Y,Y,90,,3,134,1,
ID1029,Greg,18-Jan-21,Payment related,Y,Y,46,,3,301,1,
ID1031,Dan,19-Jan-21,Payment related,Y,Y,125,,3,363,1,
ID1069,Stewart,19-Jan-21,Payment related,Y,Y,18,,3,319,1,
ID1072,Martha,19-Jan-21,Payment related,Y,Y,116,,3,345,1,
ID1103,Becky,20-Jan-21,Payment related,Y,Y,43,,3,56,1,
ID1166,Diane,21-Jan-21,Payment related,Y,Y,16,,3,263,1,
ID1170,Martha,21-Jan-21,Payment related,Y,Y,68,,3,306,1,
ID1197,Greg,22-Jan-21,Payment related,Y,Y,13,,3,420,1,
ID1287,Joe,24-Jan-21,Payment related,Y,Y,57,,3,272,1,
ID1314,Becky,24-Jan-21,Payment related,Y,Y,51,,3,404,1,
ID1385,Joe,25-Jan-21,Payment related,Y,Y,106,,3,54,1,
ID1387,Becky,25-Jan-21,Payment related,Y,Y,111,,3,363,1,
ID1408,Becky,26-Jan-21,Payment related,Y,Y,13,,3,233,1,
ID1410,Jim,26-Jan-21,Payment related,Y,Y,79,,3,170,1,
ID1415,Diane,26-Jan-21,Payment related,Y,Y,72,,3,91,1,
ID1422,Dan,26-Jan-21,Payment related,Y,Y,68,,3,316,1,
ID1442,Stewart,26-Jan-21,Payment related,Y,Y,110,,3,320,1,
ID1455,Joe,26-Jan-21,Payment related,Y,Y,36,,3,382,1,
ID1489,Dan,27-Jan-21,Payment related,Y,Y,27,,3,157,1,
ID1494,Jim,27-Jan-21,Payment related,Y,Y,15,,3,358,1,
ID1496,Becky,27-Jan-21,Payment related,Y,Y,32,,3,282,1,
ID1505,Dan,27-Jan-21,Payment related,Y,Y,99,,3,262,1,
ID1514,Dan,27-Jan-21,Payment related,Y,Y,77,,3,364,1,
ID1522,Martha,28-Jan-21,Payment related,Y,Y,61,,3,316,1,
ID1524,Martha,28-Jan-21,Payment related,Y,Y,39,,3,336,1,
ID1586,Jim,29-Jan-21,Payment related,Y,Y,94,,3,72,1,
ID1608,Dan,29-Jan-21,Payment related,Y,Y,77,,3,156,1,
ID1645,Becky,30-Jan-21,Payment related,Y,Y,22,,3,43,1,
ID1655,Dan,30-Jan-21,Payment related,Y,Y,13,,3,351,1,
ID1704,Greg,30-Jan-21,Payment related,Y,Y,114,,3,202,1,
ID1711,Stewart,30-Jan-21,Payment related,Y,Y,97,,3,172,1,
ID1715,Greg,31-Jan-21,Payment related,Y,Y,27,,3,192,1,
ID1733,Greg,31-Jan-21,Payment related,Y,Y,102,,3,228,1,
ID1750,Stewart,31-Jan-21,Payment related,Y,Y,75,,3,33,1,
ID1801,Stewart,1-Feb-21,Payment related,Y,Y,113,,3,294,2,
ID1909,Greg,3-Feb-21,Payment related,Y,Y,62,,3,290,2,
ID1946,Joe,3-Feb-21,Payment related,Y,Y,53,,3,162,2,
ID1979,Martha,4-Feb-21,Payment related,Y,Y,120,,3,185,2,
ID1980,Martha,4-Feb-21,Payment related,Y,Y,61,,3,283,2,
ID2016,Martha,4-Feb-21,Payment related,Y,Y,12,,3,328,2,
ID2036,Stewart,5-Feb-21,Payment related,Y,Y,33,,3,412,2,
ID2041,Diane,5-Feb-21,Payment related,Y,Y,54,,3,242,2,
ID2064,Dan,5-Feb-21,Payment related,Y,Y,93,,3,277,2,
ID2102,Becky,6-Feb-21,Payment related,Y,Y,23,,3,146,2,
ID2107,Greg,6-Feb-21,Payment related,Y,Y,120,,3,381,2,
ID2112,Greg,6-Feb-21,Payment related,Y,Y,76,,3,171,2,
ID2132,Diane,6-Feb-21,Payment related,Y,Y,123,,3,164,2,
ID2137,Stewart,6-Feb-21,Payment related,Y,Y,63,,3,411,2,
ID2208,Joe,8-Feb-21,Payment related,Y,Y,112,,3,283,2,
ID2226,Greg,8-Feb-21,Payment related,Y,Y,66,,3,63,2,
ID2233,Diane,8-Feb-21,Payment related,Y,Y,119,,3,406,2,
ID2312,Becky,10-Feb-21,Payment related,Y,Y,116,,3,373,2,
ID2324,Jim,10-Feb-21,Payment related,Y,Y,88,,3,223,2,
ID2343,Greg,10-Feb-21,Payment related,Y,Y,120,,3,56,2,
ID2357,Greg,10-Feb-21,Payment related,Y,Y,99,,3,102,2,
ID2377,Martha,11-Feb-21,Payment related,Y,Y,36,,3,337,2,
ID2379,Greg,11-Feb-21,Payment related,Y,Y,58,,3,391,2,
ID2427,Diane,11-Feb-21,Payment related,Y,Y,13,,3,124,2,
ID2448,Diane,12-Feb-21,Payment related,Y,Y,67,,3,137,2,
ID2518,Stewart,13-Feb-21,Payment related,Y,Y,43,,3,188,2,
ID2522,Diane,13-Feb-21,Payment related,Y,Y,59,,3,333,2,
ID2528,Jim,13-Feb-21,Payment related,Y,Y,71,,3,346,2,
ID2569,Greg,14-Feb-21,Payment related,Y,Y,88,,3,226,2,
ID2601,Jim,15-Feb-21,Payment related,Y,Y,103,,3,228,2,
ID2604,Joe,15-Feb-21,Payment related,Y,Y,113,,3,98,2,
ID2640,Jim,15-Feb-21,Payment related,Y,Y,103,,3,192,2,
ID2660,Dan,16-Feb-21,Payment related,Y,Y,21,,3,308,2,
ID2670,Joe,16-Feb-21,Payment related,Y,Y,39,,3,373,2,
ID2691,Joe,16-Feb-21,Payment related,Y,Y,37,,3,171,2,
ID2707,Becky,16-Feb-21,Payment related,Y,Y,15,,3,169,2,
ID2756,Diane,17-Feb-21,Payment related,Y,Y,99,,3,132,2,
ID2780,Diane,18-Feb-21,Payment related,Y,Y,125,,3,293,2,
ID2794,Dan,18-Feb-21,Payment related,Y,Y,25,,3,331,2,
ID2890,Martha,20-Feb-21,Payment related,Y,Y,75,,3,226,2,
ID2900,Becky,20-Feb-21,Payment related,Y,Y,20,,3,382,2,
ID2909,Stewart,20-Feb-21,Payment related,Y,Y,24,,3,114,2,
ID2921,Becky,20-Feb-21,Payment related,Y,Y,30,,3,350,2,
ID2939,Diane,20-Feb-21,Payment related,Y,Y,22,,3,51,2,
ID2959,Jim,21-Feb-21,Payment related,Y,Y,73,,3,73,2,
ID2999,Jim,22-Feb-21,Payment related,Y,Y,24,,3,130,2,
ID3049,Becky,23-Feb-21,Payment related,Y,Y,23,,3,173,2,
ID3066,Diane,23-Feb-21,Payment related,Y,Y,41,,3,78,2,
ID3101,Greg,24-Feb-21,Payment related,Y,Y,37,,3,228,2,
ID3133,Stewart,24-Feb-21,Payment related,Y,Y,89,,3,147,2,
ID3155,Greg,25-Feb-21,Payment related,Y,Y,118,,3,73,2,
ID3170,Martha,25-Feb-21,Payment related,Y,Y,27,,3,115,2,
ID3227,Greg,26-Feb-21,Payment related,Y,Y,119,,3,131,2,
ID3271,Becky,26-Feb-21,Payment related,Y,Y,91,,3,386,2,
ID3384,Dan,28-Feb-21,Payment related,Y,Y,118,,3,391,2,
ID3408,Stewart,1-Mar-21,Payment related,Y,Y,99,,3,143,3,
ID3419,Jim,1-Mar-21,Payment related,Y,Y,79,,3,184,3,
ID3448,Martha,1-Mar-21,Payment related,Y,Y,39,,3,112,3,
ID3450,Martha,1-Mar-21,Payment related,Y,Y,34,,3,170,3,
ID3454,Jim,2-Mar-21,Payment related,Y,Y,117,,3,359,3,
ID3484,Martha,2-Mar-21,Payment related,Y,Y,44,,3,270,3,
ID3495,Martha,2-Mar-21,Payment related,Y,Y,26,,3,150,3,
ID3496,Stewart,2-Mar-21,Payment related,Y,Y,72,,3,187,3,
ID3578,Martha,4-Mar-21,Payment related,Y,Y,38,,3,57,3,
ID3595,Becky,4-Mar-21,Payment related,Y,Y,50,,3,80,3,
ID3599,Greg,4-Mar-21,Payment related,Y,Y,102,,3,172,3,
ID3606,Joe,4-Mar-21,Payment related,Y,Y,11,,3,373,3,
ID3616,Becky,4-Mar-21,Payment related,Y,Y,32,,3,386,3,
ID3654,Stewart,5-Mar-21,Payment related,Y,Y,98,,3,151,3,
ID3657,Becky,5-Mar-21,Payment related,Y,Y,34,,3,113,3,
ID3662,Dan,5-Mar-21,Payment related,Y,Y,75,,3,193,3,
ID3664,Dan,5-Mar-21,Payment related,Y,Y,65,,3,284,3,
ID3701,Joe,6-Mar-21,Payment related,Y,Y,117,,3,396,3,
ID3769,Becky,7-Mar-21,Payment related,Y,Y,22,,3,379,3,
ID3820,Dan,8-Mar-21,Payment related,Y,Y,29,,3,155,3,
ID3823,Martha,8-Mar-21,Payment related,Y,Y,59,,3,270,3,
ID3834,Becky,8-Mar-21,Payment related,Y,Y,110,,3,114,3,
ID3841,Diane,8-Mar-21,Payment related,Y,Y,105,,3,315,3,
ID3845,Greg,8-Mar-21,Payment related,Y,Y,15,,3,292,3,
ID3883,Greg,9-Mar-21,Payment related,Y,Y,88,,3,241,3,
ID3888,Dan,9-Mar-21,Payment related,Y,Y,113,,3,289,3,
ID3917,Martha,10-Mar-21,Payment related,Y,Y,125,,3,122,3,
ID3925,Joe,10-Mar-21,Payment related,Y,Y,51,,3,405,3,
ID3932,Stewart,10-Mar-21,Payment related,Y,Y,120,,3,84,3,
ID3942,Becky,10-Mar-21,Payment related,Y,Y,103,,3,83,3,
ID3953,Greg,11-Mar-21,Payment related,Y,Y,48,,3,44,3,
ID3969,Greg,11-Mar-21,Payment related,Y,Y,79,,3,137,3,
ID3981,Stewart,11-Mar-21,Payment related,Y,Y,119,,3,411,3,
ID3997,Jim,11-Mar-21,Payment related,Y,Y,109,,3,259,3,
ID4015,Martha,11-Mar-21,Payment related,Y,Y,101,,3,297,3,
ID4024,Greg,12-Mar-21,Payment related,Y,Y,71,,3,300,3,
ID4033,Martha,12-Mar-21,Payment related,Y,Y,14,,3,412,3,
ID4035,Martha,12-Mar-21,Payment related,Y,Y,73,,3,61,3,
ID4068,Becky,12-Mar-21,Payment related,Y,Y,45,,3,91,3,
ID4087,Diane,13-Mar-21,Payment related,Y,Y,13,,3,273,3,
ID4101,Stewart,13-Mar-21,Payment related,Y,Y,72,,3,232,3,
ID4110,Martha,13-Mar-21,Payment related,Y,Y,122,,3,303,3,
ID4127,Becky,14-Mar-21,Payment related,Y,Y,21,,3,346,3,
ID4146,Martha,14-Mar-21,Payment related,Y,Y,63,,3,345,3,
ID4161,Diane,14-Mar-21,Payment related,Y,Y,117,,3,244,3,
ID4192,Joe,15-Mar-21,Payment related,Y,Y,91,,3,287,3,
ID4228,Greg,16-Mar-21,Payment related,Y,Y,38,,3,213,3,
ID4252,Dan,16-Mar-21,Payment related,Y,Y,61,,3,90,3,
ID4264,Dan,16-Mar-21,Payment related,Y,Y,71,,3,361,3,
ID4269,Martha,16-Mar-21,Payment related,Y,Y,90,,3,288,3,
ID4276,Joe,16-Mar-21,Payment related,Y,Y,66,,3,222,3,
ID4307,Martha,17-Mar-21,Payment related,Y,Y,78,,3,248,3,
ID4324,Greg,17-Mar-21,Payment related,Y,Y,32,,3,228,3,
ID4345,Greg,18-Mar-21,Payment related,Y,Y,13,,3,43,3,
ID4384,Stewart,19-Mar-21,Payment related,Y,Y,112,,3,40,3,
ID4393,Stewart,19-Mar-21,Payment related,Y,Y,50,,3,134,3,
ID4482,Jim,21-Mar-21,Payment related,Y,Y,70,,3,115,3,
ID4490,Greg,21-Mar-21,Payment related,Y,Y,113,,3,194,3,
ID4503,Diane,21-Mar-21,Payment related,Y,Y,109,,3,279,3,
ID4505,Dan,21-Mar-21,Payment related,Y,Y,124,,3,218,3,
ID4520,Greg,21-Mar-21,Payment related,Y,Y,95,,3,297,3,
ID4540,Greg,22-Mar-21,Payment related,Y,Y,81,,3,231,3,
ID4567,Diane,22-Mar-21,Payment related,Y,Y,94,,3,292,3,
ID4628,Martha,23-Mar-21,Payment related,Y,Y,74,,3,320,3,
ID4631,Becky,23-Mar-21,Payment related,Y,Y,19,,3,228,3,
ID4661,Dan,24-Mar-21,Payment related,Y,Y,82,,3,67,3,
ID4688,Jim,24-Mar-21,Payment related,Y,Y,54,,3,317,3,
ID4697,Martha,25-Mar-21,Payment related,Y,Y,17,,3,106,3,
ID4712,Becky,25-Mar-21,Payment related,Y,Y,95,,3,97,3,
ID4723,Jim,25-Mar-21,Payment related,Y,Y,65,,3,298,3,
ID4770,Greg,26-Mar-21,Payment related,Y,Y,22,,3,35,3,
ID4784,Becky,26-Mar-21,Payment related,Y,Y,101,,3,297,3,
ID4807,Martha,27-Mar-21,Payment related,Y,Y,15,,3,87,3,
ID4816,Becky,27-Mar-21,Payment related,Y,Y,51,,3,114,3,
ID4818,Jim,27-Mar-21,Payment related,Y,Y,50,,3,294,3,
ID4824,Dan,27-Mar-21,Payment related,Y,Y,79,,3,399,3,
ID4859,Greg,28-Mar-21,Payment related,Y,Y,88,,3,86,3,
ID4879,Diane,28-Mar-21,Payment related,Y,Y,24,,3,51,3,
ID4887,Joe,28-Mar-21,Payment related,Y,Y,64,,3,256,3,
ID4903,Stewart,29-Mar-21,Payment related,Y,Y,87,,3,231,3,
ID4910,Jim,29-Mar-21,Payment related,Y,Y,92,,3,62,3,
ID4950,Diane,30-Mar-21,Payment related,Y,Y,108,,3,73,3,
ID4974,Martha,31-Mar-21,Payment related,Y,Y,124,,3,384,3,
ID4997,Diane,31-Mar-21,Payment related,Y,Y,100,,3,196,3,
ID0033,Diane,1-Jan-21,Technical Support,Y,Y,57,,3,409,1,
ID0038,Joe,1-Jan-21,Technical Support,Y,Y,52,,3,36,1,
ID0040,Greg,1-Jan-21,Technical Support,Y,Y,49,,3,149,1,
ID0043,Diane,1-Jan-21,Technical Support,Y,Y,45,,3,381,1,
ID0086,Martha,2-Jan-21,Technical Support,Y,Y,32,,3,276,1,
ID0092,Stewart,2-Jan-21,Technical Support,Y,Y,101,,3,88,1,
ID0093,Jim,2-Jan-21,Technical Support,Y,Y,56,,3,172,1,
ID0094,Becky,2-Jan-21,Technical Support,Y,Y,80,,3,53,1,
ID0111,Becky,2-Jan-21,Technical Support,Y,Y,53,,3,56,1,
ID0158,Joe,3-Jan-21,Technical Support,Y,Y,118,,3,258,1,
ID0183,Martha,4-Jan-21,Technical Support,Y,Y,106,,3,342,1,
ID0184,Stewart,4-Jan-21,Technical Support,Y,Y,67,,3,164,1,
ID0209,Greg,4-Jan-21,Technical Support,Y,Y,69,,3,185,1,
ID0228,Jim,4-Jan-21,Technical Support,Y,Y,110,,3,390,1,
ID0272,Martha,5-Jan-21,Technical Support,Y,Y,116,,3,280,1,
ID0281,Diane,5-Jan-21,Technical Support,Y,Y,81,,3,111,1,
ID0347,Becky,7-Jan-21,Technical Support,Y,Y,26,,3,70,1,
ID0362,Stewart,7-Jan-21,Technical Support,Y,Y,66,,3,410,1,
ID0397,Greg,7-Jan-21,Technical Support,Y,Y,76,,3,352,1,
ID0401,Diane,8-Jan-21,Technical Support,Y,Y,37,,3,65,1,
ID0411,Becky,8-Jan-21,Technical Support,Y,Y,119,,3,328,1,
ID0422,Greg,8-Jan-21,Technical Support,Y,Y,18,,3,398,1,
ID0457,Jim,9-Jan-21,Technical Support,Y,Y,13,,3,186,1,
ID0477,Dan,9-Jan-21,Technical Support,Y,Y,108,,3,285,1,
ID0486,Dan,9-Jan-21,Technical Support,Y,Y,63,,3,299,1,
ID0518,Diane,10-Jan-21,Technical Support,Y,Y,69,,3,233,1,
ID0535,Dan,10-Jan-21,Technical Support,Y,Y,51,,3,333,1,
ID0548,Stewart,10-Jan-21,Technical Support,Y,Y,19,,3,38,1,
ID0574,Greg,10-Jan-21,Technical Support,Y,Y,110,,3,254,1,
ID0590,Stewart,11-Jan-21,Technical Support,Y,Y,31,,3,320,1,
ID0592,Dan,11-Jan-21,Technical Support,Y,Y,88,,3,274,1,
ID0605,Becky,11-Jan-21,Technical Support,Y,Y,34,,3,271,1,
ID0699,Martha,12-Jan-21,Technical Support,Y,Y,54,,3,174,1,
ID0705,Joe,12-Jan-21,Technical Support,Y,Y,111,,3,156,1,
ID0746,Jim,13-Jan-21,Technical Support,Y,Y,61,,3,263,1,
ID0749,Diane,13-Jan-21,Technical Support,Y,Y,53,,3,216,1,
ID0757,Diane,13-Jan-21,Technical Support,Y,Y,123,,3,268,1,
ID0787,Dan,14-Jan-21,Technical Support,Y,Y,101,,3,370,1,
ID0789,Martha,14-Jan-21,Technical Support,Y,Y,18,,3,110,1,
ID0798,Becky,14-Jan-21,Technical Support,Y,Y,28,,3,252,1,
ID0821,Stewart,15-Jan-21,Technical Support,Y,Y,33,,3,352,1,
ID0871,Jim,16-Jan-21,Technical Support,Y,Y,83,,3,52,1,
ID0874,Greg,16-Jan-21,Technical Support,Y,Y,50,,3,389,1,
ID0891,Jim,16-Jan-21,Technical Support,Y,Y,95,,3,57,1,
ID0907,Becky,16-Jan-21,Technical Support,Y,Y,61,,3,374,1,
ID0914,Joe,16-Jan-21,Technical Support,Y,Y,78,,3,107,1,
ID0919,Becky,17-Jan-21,Technical Support,Y,Y,89,,3,191,1,
ID1020,Stewart,18-Jan-21,Technical Support,Y,Y,47,,3,137,1,
ID1024,Becky,18-Jan-21,Technical Support,Y,Y,45,,3,415,1,
ID1033,Becky,19-Jan-21,Technical Support,Y,Y,14,,3,116,1,
ID1076,Martha,19-Jan-21,Technical Support,Y,Y,122,,3,255,1,
ID1132,Joe,20-Jan-21,Technical Support,Y,Y,69,,3,82,1,
ID1151,Jim,21-Jan-21,Technical Support,Y,Y,30,,3,299,1,
ID1194,Becky,22-Jan-21,Technical Support,Y,Y,46,,3,365,1,
ID1245,Jim,23-Jan-21,Technical Support,Y,Y,33,,3,209,1,
ID1276,Diane,23-Jan-21,Technical Support,Y,Y,12,,3,348,1,
ID1291,Joe,24-Jan-21,Technical Support,Y,Y,42,,3,236,1,
ID1295,Jim,24-Jan-21,Technical Support,Y,Y,109,,3,347,1,
ID1318,Joe,24-Jan-21,Technical Support,Y,Y,113,,3,364,1,
ID1321,Joe,24-Jan-21,Technical Support,Y,Y,76,,3,69,1,
ID1331,Greg,24-Jan-21,Technical Support,Y,Y,19,,3,141,1,
ID1332,Stewart,24-Jan-21,Technical Support,Y,Y,47,,3,266,1,
ID1343,Dan,25-Jan-21,Technical Support,Y,Y,40,,3,417,1,
ID1345,Stewart,25-Jan-21,Technical Support,Y,Y,19,,3,383,1,
ID1362,Greg,25-Jan-21,Technical Support,Y,Y,75,,3,225,1,
ID1373,Becky,25-Jan-21,Technical Support,Y,Y,56,,3,83,1,
ID1418,Becky,26-Jan-21,Technical Support,Y,Y,77,,3,102,1,
ID1440,Becky,26-Jan-21,Technical Support,Y,Y,99,,3,342,1,
ID1465,Becky,27-Jan-21,Technical Support,Y,Y,22,,3,252,1,
ID1475,Dan,27-Jan-21,Technical Support,Y,Y,61,,3,159,1,
ID1559,Greg,28-Jan-21,Technical Support,Y,Y,93,,3,391,1,
ID1594,Joe,29-Jan-21,Technical Support,Y,Y,122,,3,298,1,
ID1597,Diane,29-Jan-21,Technical Support,Y,Y,112,,3,269,1,
ID1615,Diane,29-Jan-21,Technical Support,Y,Y,45,,3,351,1,
ID1616,Diane,29-Jan-21,Technical Support,Y,Y,29,,3,288,1,
ID1623,Dan,29-Jan-21,Technical Support,Y,Y,65,,3,108,1,
ID1687,Dan,30-Jan-21,Technical Support,Y,Y,18,,3,281,1,
ID1691,Becky,30-Jan-21,Technical Support,Y,Y,91,,3,50,1,
ID1734,Dan,31-Jan-21,Technical Support,Y,Y,112,,3,403,1,
ID1787,Greg,1-Feb-21,Technical Support,Y,Y,11,,3,188,2,
ID1799,Jim,1-Feb-21,Technical Support,Y,Y,53,,3,209,2,
ID1836,Stewart,1-Feb-21,Technical Support,Y,Y,124,,3,379,2,
ID1841,Martha,1-Feb-21,Technical Support,Y,Y,45,,3,368,2,
ID1910,Jim,3-Feb-21,Technical Support,Y,Y,105,,3,199,2,
ID1925,Dan,3-Feb-21,Technical Support,Y,Y,101,,3,175,2,
ID1953,Dan,3-Feb-21,Technical Support,Y,Y,58,,3,298,2,
ID1986,Becky,4-Feb-21,Technical Support,Y,Y,119,,3,260,2,
ID2018,Becky,4-Feb-21,Technical Support,Y,Y,51,,3,137,2,
ID2035,Dan,5-Feb-21,Technical Support,Y,Y,99,,3,373,2,
ID2068,Becky,5-Feb-21,Technical Support,Y,Y,68,,3,67,2,
ID2078,Martha,5-Feb-21,Technical Support,Y,Y,120,,3,310,2,
ID2097,Becky,5-Feb-21,Technical Support,Y,Y,50,,3,316,2,
ID2098,Diane,5-Feb-21,Technical Support,Y,Y,125,,3,50,2,
ID2163,Dan,7-Feb-21,Technical Support,Y,Y,46,,3,252,2,
ID2175,Diane,7-Feb-21,Technical Support,Y,Y,120,,3,40,2,
ID2213,Stewart,8-Feb-21,Technical Support,Y,Y,122,,3,169,2,
ID2222,Martha,8-Feb-21,Technical Support,Y,Y,85,,3,276,2,
ID2257,Joe,9-Feb-21,Technical Support,Y,Y,108,,3,163,2,
ID2305,Martha,10-Feb-21,Technical Support,Y,Y,87,,3,83,2,
ID2309,Diane,10-Feb-21,Technical Support,Y,Y,87,,3,409,2,
ID2316,Greg,10-Feb-21,Technical Support,Y,Y,14,,3,79,2,
ID2353,Diane,10-Feb-21,Technical Support,Y,Y,114,,3,414,2,
ID2366,Diane,11-Feb-21,Technical Support,Y,Y,103,,3,82,2,
ID2398,Greg,11-Feb-21,Technical Support,Y,Y,120,,3,414,2,
ID2411,Stewart,11-Feb-21,Technical Support,Y,Y,83,,3,263,2,
ID2428,Becky,11-Feb-21,Technical Support,Y,Y,119,,3,383,2,
ID2439,Martha,12-Feb-21,Technical Support,Y,Y,101,,3,316,2,
ID2449,Becky,12-Feb-21,Technical Support,Y,Y,32,,3,112,2,
ID2491,Dan,13-Feb-21,Technical Support,Y,Y,123,,3,192,2,
ID2504,Dan,13-Feb-21,Technical Support,Y,Y,74,,3,357,2,
ID2521,Joe,13-Feb-21,Technical Support,Y,Y,27,,3,194,2,
ID2558,Becky,14-Feb-21,Technical Support,Y,Y,82,,3,199,2,
ID2585,Becky,14-Feb-21,Technical Support,Y,Y,36,,3,318,2,
ID2631,Dan,15-Feb-21,Technical Support,Y,Y,88,,3,69,2,
ID2659,Greg,16-Feb-21,Technical Support,Y,Y,26,,3,388,2,
ID2672,Diane,16-Feb-21,Technical Support,Y,Y,118,,3,300,2,
ID2681,Joe,16-Feb-21,Technical Support,Y,Y,37,,3,323,2,
ID2745,Becky,17-Feb-21,Technical Support,Y,Y,93,,3,336,2,
ID2768,Martha,17-Feb-21,Technical Support,Y,Y,11,,3,383,2,
ID2776,Joe,17-Feb-21,Technical Support,Y,Y,109,,3,244,2,
ID2796,Dan,18-Feb-21,Technical Support,Y,Y,82,,3,67,2,
ID2810,Stewart,18-Feb-21,Technical Support,Y,Y,71,,3,42,2,
ID2821,Jim,18-Feb-21,Technical Support,Y,Y,56,,3,390,2,
ID2825,Greg,18-Feb-21,Technical Support,Y,Y,11,,3,188,2,
ID2851,Stewart,19-Feb-21,Technical Support,Y,Y,80,,3,338,2,
ID2855,Martha,19-Feb-21,Technical Support,Y,Y,115,,3,158,2,
ID2881,Joe,20-Feb-21,Technical Support,Y,Y,77,,3,220,2,
ID2886,Diane,20-Feb-21,Technical Support,Y,Y,33,,3,299,2,
ID2903,Dan,20-Feb-21,Technical Support,Y,Y,95,,3,298,2,
ID2924,Stewart,20-Feb-21,Technical Support,Y,Y,60,,3,267,2,
